Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,PrimaryEnergyInputToPower.MWy,PowerOutput.MWy,Capacity.MW,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW,LCOE.USD_kWh,EffectiveCapacity.MW
mng.nuc,MNG,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
mng.wnd,MNG,wnd,2018,29,340,38.47557901,38.81278539,156,0.381782432,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,59.55805939
mng.sol,MNG,sol,2018,3,33,3.980232311,3.767123288,63,0.091294122,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,5.751529686
mng.hyd,MNG,hyd,2018,7,85,9.287208727,9.703196347,29,0.23224689,0.725208189,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,6.73515981
mng.ore,MNG,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
mng.bio,MNG,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
moz.coa,MOZ,coa,2018,0,0,0,0,58.5,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,38.536875
moz.nga,MOZ,nga,2018,495,2736,656.7383314,312.3287671,658.4,0.480426865,0.481642433,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,316.3130479
moz.oil,MOZ,oil,2018,0,0,0,0,189.6,0.45,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,85.32
moz.nuc,MOZ,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
moz.wnd,MOZ,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
moz.sol,MOZ,sol,2018,0,2,0,0.228310502,17,0.011712329,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0.199109593
moz.hyd,MOZ,hyd,2018,1197,13921,1588.112692,1589.155251,2207,0.720980096,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1591.203072
moz.ore,MOZ,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
moz.bio,MOZ,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
mys.coa,MYS,coa,2018,20472,77286,27161.10529,8822.60274,9546,0.911143825,0.320229197,0.9,0.076097193,0.048388011,0.0049,0.027709182,1630,0.076097193,8697.778953
mys.nga,MYS,nga,2018,12816,63886,17003.55243,7292.922374,14074.5,0.535390359,0.443163371,0.9,0.08535633,0.051934118,0.0025,0.033422212,890,0.08535633,7535.351608
mys.oil,MYS,oil,2018,380,1048,504.1627594,119.6347032,2207.6,0.0583497,0.255498437,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,128.8127977
mys.nuc,MYS,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
mys.wnd,MYS,wnd,2018,0,0,0,0,1.15,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0.398392857
mys.sol,MYS,sol,2018,49,573,65.01046109,65.4109589,483,0.098796596,0.734016571,0,0.092332306,0,0,0.092332306,1090,0.092332306,47.71875587
mys.hyd,MYS,hyd,2018,2264,26325,3003.748651,3005.136986,6148.1,0.48653142,0.995836926,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,2991.243823
mys.ore,MYS,ore,2018,147,512,195.0313833,58.44748858,0,0.394365079,1,0,0.160160044,0.002562698,0.002562698,0.157597346,4692.460317,0.160160044,0
mys.bio,MYS,bio,2018,289,840,383.429046,95.89041096,777,0.129403028,0.262228837,0,0.179600633,0.119222147,0.0094,0.060378486,3060,0.179600633,100.5461528
ner.coa,NER,coa,2018,74,240,98.17906368,27.39726027,40,0.61358476,0.24998599,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,24.5433904
ner.nga,NER,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
ner.oil,NER,oil,2018,83,342,110.1197606,39.04109589,210,0.166340346,0.317213481,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,34.93147266
ner.nuc,NER,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
ner.wnd,NER,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
ner.sol,NER,sol,2018,2,24,2.653488208,2.739726027,20,0.066527397,0.501433525,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,1.33054794
ner.hyd,NER,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,0
ner.ore,NER,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
ner.bio,NER,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
nga.coa,NGA,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
nga.nga,NGA,nga,2018,6404,29791,8496.469241,3400.799087,15703,0.188210894,0.347847511,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,2955.475668
nga.oil,NGA,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,0
nga.nuc,NGA,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
nga.wnd,NGA,wnd,2018,0,0,0,0,3,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,1.039285713
nga.sol,NGA,sol,2018,2,28,2.653488208,3.196347032,19,0.162643595,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,3.090228305
nga.hyd,NGA,hyd,2018,555,6458,736.3429776,737.2146119,2111,0.29572338,0.84780065,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,624.2720552
nga.ore,NGA,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
nga.bio,NGA,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
nic.coa,NIC,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
nic.nga,NIC,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
nic.oil,NIC,oil,2018,416,1898,551.9255472,216.6666667,808.66,0.274937726,0.40282814,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,222.3311415
nic.nuc,NIC,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
nic.wnd,NIC,wnd,2018,69,801,91.54534316,91.43835616,186.2,0.490825277,0.998321307,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,91.39166658
nic.sol,NIC,sol,2018,2,24,2.653488208,2.739726027,13.96,0.196132786,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,2.738013693
nic.hyd,NIC,hyd,2018,35,411,46.43604363,46.91780822,142.45,0.329283046,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,46.9063699
nic.ore,NIC,ore,2018,689,801,914.1266875,91.43835616,154.5,0.592125874,0.100077428,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,91.48344753
nic.bio,NIC,bio,2018,387,702,513.4499682,80.1369863,176.6,0.430946351,0.14822306,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,76.10512559
nld.coa,NLD,coa,2018,5867,30298,7784.007657,3458.675799,6988.6667,0.490962123,0.440797439,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,3431.17064
nld.nga,NLD,nga,2018,9415,58359,12491.29574,6661.986301,13699.3333,0.490855464,0.538326267,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,6724.392603
nld.oil,NLD,oil,2018,373,1304,494.8755507,148.8584475,222,0.668220515,0.29976214,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,148.3449543
nld.nuc,NLD,nuc,2018,916,3515,1215.297599,401.2557078,485,0.829675399,0.331106199,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,402.3925685
nld.wnd,NLD,wnd,2018,908,10564,1204.683646,1205.936073,4393,0.274118055,0.99959904,0,0.06355622,0.0069,0.0069,0.05665622,1640,0.06355622,1204.200616
nld.sol,NLD,sol,2018,318,3693,421.904625,421.5753425,4522,0.080819989,0.866233668,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,365.4679903
nld.hyd,NLD,hyd,2018,6,72,7.960464623,8.219178082,37,0.221255091,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,8.186438367
nld.ore,NLD,ore,2018,1823,5064,2418.654501,578.0821918,6.007031963,1,1,0,0.147025283,0.005222222,0.005222222,0.141803061,4600.286738,0.147025283,6.007031963
nld.bio,NLD,bio,2018,505,1496,670.0057724,170.7762557,1122,0.597453839,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,670.3432074
nor.coa,NOR,coa,2018,50,178,66.33720519,20.3196347,50,0.408520548,0.307912089,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,20.4260274
nor.nga,NOR,nga,2018,327,2586,433.8453219,295.2054795,311,0.987963375,0.708216947,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,307.2566096
nor.oil,NOR,oil,2018,4,30,5.306976415,3.424657534,28,0.116083659,0.612465971,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,3.250342452
nor.nuc,NOR,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
nor.wnd,NOR,wnd,2018,333,3876,441.8057866,442.4657534,1710,0.258966334,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,442.8324311
nor.sol,NOR,sol,2018,0,2,0,0.228310502,68,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,12.06451614
nor.hyd,NOR,hyd,2018,11934,138796,15833.36413,15844.29224,32701,0.487008853,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,15925.6765
nor.ore,NOR,ore,2018,215,360,285.2499823,41.09589041,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
nor.bio,NOR,bio,2018,37,16,49.08953184,1.826484018,196,0.224815954,0.897623695,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,44.06392698
npl.coa,NPL,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
npl.nga,NPL,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
npl.oil,NPL,oil,2018,0,0,0,0,70.41,0.45,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,31.6845
npl.nuc,NPL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
npl.wnd,NPL,wnd,2018,1,14,1.326744104,1.598173516,0.646347032,1,0.487167819,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0.646347032
npl.sol,NPL,sol,2018,0,1,0,0.114155251,53,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,9.403225815
npl.hyd,NPL,hyd,2018,421,4898,558.5592677,559.1324201,1128.705,0.495938824,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,559.7686303
npl.ore,NPL,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
npl.bio,NPL,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
nzl.coa,NZL,coa,2018,382,1583,506.8162477,180.7077626,258,0.700566838,0.356630722,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,180.7462442
nzl.nga,NZL,nga,2018,1057,5730,1402.368518,654.109589,1536.14,0.424114417,0.464570555,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,651.4991205
nzl.oil,NZL,oil,2018,3,12,3.980232311,1.369863014,183.1384,0.45,0.334590162,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,82.41228
nzl.nuc,NZL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
nzl.wnd,NZL,wnd,2018,178,2068,236.1604505,236.0730594,689.45,0.351341268,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,242.2322372
nzl.sol,NZL,sol,2018,9,99,11.94069693,11.30136986,90,0.123238965,0.928882703,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,11.09150685
nzl.hyd,NZL,hyd,2018,2260,26287,2998.441675,3000.799087,5380.5,0.557851418,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,3001.519555
nzl.ore,NZL,ore,2018,4833,8240,6412.154254,940.6392694,957.2,0.955676075,0.142662373,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,914.773139
nzl.bio,NZL,bio,2018,78,309,103.4860401,35.2739726,267.306,0.244304733,0.631042805,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,65.30412096
omn.coa,OMN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
omn.nga,OMN,nga,2018,6805,36537,9028.493626,4170.890411,9727.9,0.430183033,0.463507834,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,4184.777527
omn.oil,OMN,oil,2018,278,1130,368.8348609,128.9954338,902.1,0.12724418,0.311215091,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,114.7869748
omn.nuc,OMN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
omn.wnd,OMN,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
omn.sol,OMN,sol,2018,0,4,0,0.456621005,8,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,1.41935484
omn.hyd,OMN,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,0
omn.ore,OMN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
omn.bio,OMN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
pak.coa,PAK,coa,2018,2734,11547,3627.31838,1318.150685,2592,0.509769659,0.364269915,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,1321.322956
pak.nga,PAK,nga,2018,11190,53496,14846.26652,6106.849315,13577,0.544790468,0.498214159,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,7396.620184
pak.oil,PAK,oil,2018,6587,31221,8739.263412,3564.041096,4960,0.44281777,0.251322799,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,2196.376139
pak.nuc,PAK,nuc,2018,2724,10456,3614.050939,1193.607306,1417,0.939605073,0.368401113,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,1331.420388
pak.wnd,PAK,wnd,2018,271,3157,359.5476521,360.3881279,1186,0.289459139,0.954806788,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,343.2985389
pak.sol,PAK,sol,2018,76,882,100.8325519,100.6849315,1169,0.150345639,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,175.754052
pak.hyd,PAK,hyd,2018,3214,37380,4264.15555,4267.123288,9616,0.391525725,0.882920739,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,3764.911372
pak.ore,PAK,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
pak.bio,PAK,bio,2018,450,1046,597.0348467,119.4063927,940,0.1226587,0.193119679,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,115.299178
pan.coa,PAN,coa,2018,135,483,179.110454,55.1369863,420,0.131366982,0.308045294,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,55.17413244
pan.nga,PAN,nga,2018,222,623,294.537191,71.11872146,1076.5,0.066107184,0.241614254,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,71.16438358
pan.oil,PAN,oil,2018,276,1409,366.1813726,160.8447489,412.378,0.385798951,0.434470489,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,159.0949998
pan.nuc,PAN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
pan.wnd,PAN,wnd,2018,51,588,67.66394929,67.12328767,270,0.248561475,0.991836848,0,0.07390216,0,0,0.07390216,1990,0.07390216,67.11159825
pan.sol,PAN,sol,2018,20,233,26.53488208,26.59817352,188.98,0.140525972,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,26.55659819
pan.hyd,PAN,hyd,2018,675,7855,895.5522701,896.6894977,1776.653,0.504720015,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,896.7123288
pan.ore,PAN,ore,2018,0,0,0,0,0,0.411362007,1,0,0.153922577,6.22E-04,6.22E-04,0.153300354,4833.620072,0.153922577,0
pan.bio,PAN,bio,2018,79,33,104.8127842,3.767123288,8.1,0.645032133,0.049848502,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,5.224760277
per.coa,PER,coa,2018,118,133,156.5558042,15.1826484,135,0.290021985,0.250089533,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,39.15296798
per.nga,PER,nga,2018,4018,20681,5330.857809,2360.844749,3608.4,0.641980632,0.434549747,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,2316.522913
per.oil,PER,oil,2018,326,748,432.5185778,85.38812785,5197.5,0.016053119,0.192907516,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,83.436086
per.nuc,PER,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
per.wnd,PER,wnd,2018,129,1502,171.1499894,171.4611872,372.25,0.460518506,1,0,0.054770836,0,0,0.054770836,1810,0.054770836,171.4280139
per.sol,PER,sol,2018,65,750,86.23836675,85.61643836,284.48,0.298965974,0.986218123,0,0.058822495,0,0,0.058822495,990,0.058822495,85.04984028
per.hyd,PER,hyd,2018,2642,30722,3505.257922,3507.077626,5363.26,0.653917188,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,3507.127898
per.ore,PER,ore,2018,21,47,27.86162618,5.365296804,0,0.435555556,1,0,0.1290354,6.22E-04,6.22E-04,0.128413178,4728.888889,0.1290354,0
per.bio,PER,bio,2018,260,372,344.953467,42.46575342,184.1,0.486552871,0.259670918,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,89.57438355
phl.coa,PHL,coa,2018,14896,51932,19763.18017,5928.310502,8844,0.670322461,0.299968517,0.9,0.080269803,0.051504012,0.0056,0.028765792,1470,0.080269803,5928.331845
phl.nga,PHL,nga,2018,3349,21334,4443.266004,2435.388128,3453,0.708189884,0.550356352,0.9,0.074373898,0.051634118,0.0022,0.02273978,1110,0.074373898,2445.379669
phl.oil,PHL,oil,2018,728,3173,965.8697076,362.2146119,4302,0.084191918,0.374992224,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,362.1936312
phl.nuc,PHL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
phl.wnd,PHL,wnd,2018,99,1153,131.3476663,131.6210046,427,0.308225594,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,131.6123286
phl.sol,PHL,sol,2018,107,1249,141.9616191,142.5799087,896,0.147965705,0.933895179,0,0.091411098,0,0,0.091411098,990,0.091411098,132.5772717
phl.hyd,PHL,hyd,2018,807,9384,1070.682492,1071.232877,3701,0.289436768,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1071.205478
phl.ore,PHL,ore,2018,8987,10457,11923.44926,1193.721461,1944,0.612780279,0.09990774,0,0.159545906,0.002562698,0.002562698,0.156983207,4625.793651,0.159545906,1191.244862
phl.bio,PHL,bio,2018,200,511,265.3488208,58.33333333,258,0.488843404,0.475304913,0,0.194817961,0.121322147,0.0115,0.073495814,3460,0.194817961,126.1215982
pol.coa,POL,coa,2018,32126,133008,42622.98108,15183.56164,31967,0.475682077,0.356758926,0.9,0.135237051,0.053777104,0.0037,0.081459947,2090,0.135237051,15206.12896
pol.nga,POL,nga,2018,2209,12634,2930.777725,1442.237443,3046,0.473812875,0.492440626,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,1443.234017
pol.oil,POL,oil,2018,370,1800,490.8953184,205.4794521,375,0.567360731,0.433412718,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,212.7602741
pol.nuc,POL,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
pol.wnd,POL,wnd,2018,1100,12799,1459.418514,1461.073059,5864,0.249156573,1,0,0.078206996,0.007,0.007,0.071206996,1820,0.078206996,1461.054144
pol.sol,POL,sol,2018,26,300,34.4953467,34.24657534,562,0.061024879,0.994220526,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,34.295982
pol.hyd,POL,hyd,2018,169,1970,224.2197535,224.8858447,2336,0.116667419,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,272.5350908
pol.ore,POL,ore,2018,438,1653,581.1139175,188.6986301,0.846575342,1,1,0,0.156792467,0.005288889,0.005288889,0.151503578,4720.286738,0.156792467,0.846575342
pol.bio,POL,bio,2018,1314,5333,1743.341752,608.7899543,997,0.775429714,0.443460626,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,773.1034249
prk.coa,PRK,coa,2018,455,1852,603.6685672,211.4155251,36970,0.790875428,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,29238.66457
prk.nga,PRK,nga,2018,0,0,0,0,37851,0.459537559,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,17393.95615
prk.oil,PRK,oil,2018,329,765,436.4988102,87.32876712,2950,0.509077196,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,1501.777728
prk.nuc,PRK,nuc,2018,0,0,0,0,21850,0.697495129,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,15240.26857
prk.wnd,PRK,wnd,2018,0,0,0,0,1434,0.196291236,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,281.4816324
prk.sol,PRK,sol,2018,1,15,1.326744104,1.712328767,7130,0.149197244,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,1063.77635
prk.hyd,PRK,hyd,2018,1101,12800,1460.745258,1461.187215,6490,0.128080375,0.56905311,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,831.2416338
prk.ore,PRK,ore,2018,0,0,0,0,255.9149543,1,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,255.9149543
prk.bio,PRK,bio,2018,0,0,0,0,2458,0.36348089,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,893.4360276
prt.coa,PRT,coa,2018,2684,12006,3560.981175,1370.547945,1756,0.784004743,0.386610392,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,1376.712329
