Item code,ISO code,Unit,Year,Value,Source Code,Source Wording,Note,Title
edvpd,AN,GWh,2018,32.5124,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,AN,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LC,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,LC,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,LC,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,LC,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,LC,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,LC,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,LC,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VC,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,TT,GWh,2000,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TT,GWh,2010,4,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TT,GWh,2015,4,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TT,GWh,2016,4,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TT,GWh,2017,4,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TT,GWh,2018,4,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TT,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,AF,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AF,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AF,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AF,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AF,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AF,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AF,GWh,2019,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BD,GWh,2000,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BD,GWh,2010,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BD,GWh,2015,154,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BD,GWh,2016,165,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BD,GWh,2017,177.045,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BD,GWh,2018,199.986,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BD,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BT,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BT,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BT,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BT,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BT,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BT,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,BT,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,BN,GWh,2000,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BN,GWh,2010,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BN,GWh,2015,2,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BN,GWh,2016,1,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BN,GWh,2017,1.545,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BN,GWh,2018,1.545,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,BN,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KH,GWh,2000,1,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,KH,GWh,2010,3,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,KH,GWh,2015,3,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,KH,GWh,2016,3,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,KH,GWh,2017,5,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,KH,GWh,2018,17.0086,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,KH,GWh,2019,n.a.,IEA ,1980 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Electricity Authority of Cambodia (EAC),,Solar electricity production
edvpd,CN,GWh,2000,22,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,CN,GWh,2010,701,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,CN,GWh,2015,44809,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,CN,GWh,2016,75285,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,CN,GWh,2017,130686.464,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,CN,GWh,2018,196917.2102,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,CN,GWh,2019,258050.7029,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from National Bureau of Statistics of China ,,Solar electricity production
edvpd,HK,GWh,2000,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,HK,GWh,2010,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,HK,GWh,2015,1,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,HK,GWh,2016,1,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,HK,GWh,2017,0.855,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,HK,GWh,2018,0.855,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,HK,GWh,2019,0.855,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,IN,GWh,2000,2,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,IN,GWh,2010,126,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,IN,GWh,2015,10420,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,IN,GWh,2016,18778,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,IN,GWh,2017,26035,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,IN,GWh,2018,39516.9255,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,IN,GWh,2019,49471.4945,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from AEC,,Solar electricity production
edvpd,ID,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,ID,GWh,2010,1,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,ID,GWh,2015,5,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,ID,GWh,2016,21,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,ID,GWh,2017,29.05,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,ID,GWh,2018,19.99,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,ID,GWh,2019,63.5789,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Kementerian Energi dan Sumber Daya Mineral; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,JP,GWh,2000,357,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,JP,GWh,2010,3543,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,JP,GWh,2015,34803,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,JP,GWh,2016,45761,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,JP,GWh,2017,55068.528,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,JP,GWh,2018,63443.8697,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,JP,GWh,2019,71963.0102,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from The Energy Data and Modelling Center (EDMC); 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,LA,GWh,2000,0,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,LA,GWh,2010,0,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,LA,GWh,2015,0,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,LA,GWh,2016,1,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,LA,GWh,2017,2.531,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,LA,GWh,2018,14.1583,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,LA,GWh,2019,14.1583,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from National Electricity Company; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MO,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,MO,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,MO,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,MO,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,MO,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,MO,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,MO,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,MY,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MY,GWh,2010,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MY,GWh,2015,273,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MY,GWh,2016,310,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MY,GWh,2017,330.029,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MY,GWh,2018,418.0163,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MY,GWh,2019,687.8476,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,MN,GWh,2000,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MN,GWh,2010,8,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MN,GWh,2015,9,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MN,GWh,2016,9,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MN,GWh,2017,28.596,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MN,GWh,2018,50.3834,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MN,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,MM,GWh,2000,0,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MM,GWh,2010,0,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MM,GWh,2015,0,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MM,GWh,2016,11,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MM,GWh,2017,9.47,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MM,GWh,2018,12.9008,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,MM,GWh,2019,19.0708,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2000,0,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2010,0,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2015,1,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2016,1,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2017,0.678,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2018,0.678,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,NP,GWh,2019,0.6844,IEA ,1971 - 2018: International Energy Agency (IEA) Source: IEA. All rights reserved; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,KP,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KP,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KP,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KP,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KP,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KP,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KP,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,PK,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PK,GWh,2010,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PK,GWh,2015,207,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PK,GWh,2016,488,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PK,GWh,2017,768,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PK,GWh,2018,1539.6055,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PK,GWh,2019,1758.5434,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy; 2019: Enerdata,Data estimated based on monthly/quarterly data from January to December,Solar electricity production
edvpd,PH,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,PH,GWh,2010,1,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,PH,GWh,2015,139,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,PH,GWh,2016,1097,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,PH,GWh,2017,1201.154,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,PH,GWh,2018,1161.3769,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,PH,GWh,2019,n.a.,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Department Of Energy (DOE),,Solar electricity production
edvpd,SG,GWh,2000,0,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,SG,GWh,2010,5,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,SG,GWh,2015,69,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,SG,GWh,2016,146,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,SG,GWh,2017,169.42,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,SG,GWh,2018,229.043,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,SG,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2000,5,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2010,772,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2015,3975,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2016,5123,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2017,7056.219,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2018,9318.6808,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,KR,GWh,2019,10306.5641,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Korea Energy Economics Institute (KEEI); 2019: International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2000,8,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2010,17,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2015,21,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2016,23,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2017,141.47,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2018,294.6897,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,LK,GWh,2019,n.a.,IEA ,International Energy Agency (IEA) Source: IEA. All rights reserved,,Solar electricity production
edvpd,TW,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
edvpd,TW,GWh,2010,23,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
edvpd,TW,GWh,2015,876,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
edvpd,TW,GWh,2016,1132,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
