Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,Production.MWy
bol.nuc,BOL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
bol.wnd,BOL,wnd,2018,5,59,27,6.735159817351598,6.633720519015907,0.3561352105530187,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,9.615650684931506
bol.sol,BOL,sol,2018,11,127,70,14.497716894977168,14.594185141834993,0.15780642530984998,0.7569076083613792,0,0.0770219361256934,0,0,0.0770219361256934,11.046449771689499
bol.hyd,BOL,hyd,2018,225,2612,690.23,298.17351598173514,298.51742335571583,0.43179743473768945,0.9983991554953529,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,298.0395433789954
bol.ore,BOL,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
bol.bio,BOL,bio,2018,209,196,39.823173515981736,22.374429223744293,277.28951769486486,1,0.14361586347380062,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,39.823173515981736
bra.coa,BRA,coa,2018,4844,23285,4652,2658.10502283105,6426.748438822609,0.5713929689003011,0.4136026353960064,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,2658.120091324201
bra.nga,BRA,nga,2018,10648,54622,13143,6235.388127853881,14127.171217296273,0.47442424687760243,0.4413734201138735,0.9,0.07258743917114857,0.050556753523299997,0.0031,0.022030685647848575,6235.357876712329
bra.oil,BRA,oil,2018,2689,12526,7998,1429.9086757990867,3567.6148951267546,0.17878106798389096,0.4007974581809108,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,1429.8909817351598
bra.nuc,BRA,nuc,2018,4084,15674,1990,1789.269406392694,5418.422919932192,0.8991238727886005,0.330217211408021,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,1789.256506849315
bra.wnd,BRA,wnd,2018,4168,48475,14403,5533.675799086758,5529.86942465166,0.38420411684907096,1,0,0.04340580996174753,0.0035,0.0035,0.03990580996174753,5533.691894977169
bra.sol,BRA,sol,2018,298,3461,2296,395.0913242009132,395.36974293334805,0.1720996810017024,0.9994211105995585,0,0.0769728999980763,0,0,0.0769728999980763,395.1408675799087
bra.hyd,BRA,hyd,2018,33445,388971,104195,44403.08219178082,44372.956551697396,0.4261537585064534,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,44403.09086757991
bra.ore,BRA,ore,2018,343,1496,0,170.77625570776254,455.0732276044912,0.4722222222222222,1,0,0.13355898582690548,0.0029555555555555555,0.0029555555555555555,0.13060343027134994,0
bra.bio,BRA,bio,2018,9320,52414,14767,5983.333333333333,12365.255047445648,0.41674971466985034,0.4976964092464047,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,6154.14303652968
brn.coa,BRN,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
brn.nga,BRN,nga,2018,1296,4245,930.2,484.5890410958904,1719.4603585289228,0.5209446782692189,0.2818225714378261,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,484.5827397260274
brn.oil,BRN,oil,2018,13,47,13.5,5.365296803652968,17.247673349441357,0.39810755961440886,0.3116044666377332,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,5.37445205479452
brn.nuc,BRN,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
brn.wnd,BRN,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
brn.sol,BRN,sol,2018,-0,2,1.2,0.228310502283105,-0,0.14697488584474888,1,0,0.0770219361256934,0,0,0.0770219361256934,0.17636986301369864
brn.hyd,BRN,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
brn.ore,BRN,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
brn.bio,BRN,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
bwa.coa,BWA,coa,2018,1128,3146,752,359.1324200913242,1496.5673490899885,0.4130514366559797,0.20755142129364973,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,310.61468036529675
bwa.nga,BWA,nga,2018,-0,0,35,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
bwa.oil,BWA,oil,2018,3,8,160,0.91324200913242,3.9802323114095435,0.45,0.2290428709407649,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,0.9116438356164384
bwa.nuc,BWA,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
bwa.wnd,BWA,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
bwa.sol,BWA,sol,2018,-0,5,3,0.5707762557077626,-0,0.076103500761035,1,0,0.0770219361256934,0,0,0.0770219361256934,0.228310502283105
bwa.hyd,BWA,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
bwa.ore,BWA,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
bwa.bio,BWA,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
can.coa,CAN,coa,2018,10821,50530,10706,5768.264840182648,14356.697947254223,0.5418827470108085,0.4040899035984286,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,5801.396689497717
can.nga,CAN,nga,2018,15447,63114,15054,7204.7945205479455,20494.21617144774,0.5098149568706385,0.37448391763442773,0.9,0.07606978151690562,0.050725258697244896,0.0023,0.02534452281966072,7674.754360730592
can.oil,CAN,oil,2018,1913,6110,6018,697.4885844748859,2538.0614705754856,0.13924463292011333,0.3301630833721446,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,837.974200913242
can.nuc,CAN,nuc,2018,26246,100731,13554,11498.972602739726,34821.72574841829,0.8453168671500368,0.3290309302913291,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,11457.424817351599
can.wnd,CAN,wnd,2018,2853,33183,12743,3788.013698630137,3785.2009281504756,0.26562266614637026,0.8942272019248106,0,0.04508723814675438,0,0,0.04508723814675438,3384.829634703196
can.sol,CAN,sol,2018,326,3796,3175,433.3333333333333,432.51857783983706,0.1383784812857297,1,0,0.060420093386766516,0,0,0.060420093386766516,439.35167808219177
can.hyd,CAN,hyd,2018,33176,385840,80630,44045.66210045662,44016.062387774335,0.5429390361689367,0.994572710767074,0,0.13788093131752732,0,0,0.13788093131752732,43777.17448630137
can.ore,CAN,ore,2018,327,1257,27.391906392694064,143.4931506849315,433.8453219436402,1,0.06313749395747197,0,0.1622588419006988,0,0,0.1622588419006988,27.391906392694064
can.bio,CAN,bio,2018,2182,9517,3358,1086.4155251141553,2894.9556344985413,0.2513926056768951,0.2916025239914395,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,844.1763698630137
che.coa,CHE,coa,2018,-0,0,117,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
che.nga,CHE,nga,2018,106,621,305.5,70.89041095890411,140.6348750031372,0.27797857393747805,0.6038506048802271,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,84.92245433789954
che.oil,CHE,oil,2018,5,24,163.5,2.73972602739726,6.633720519015907,0.01864033066621982,0.45942454994758464,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,3.0476940639269405
che.nuc,CHE,nuc,2018,6680,25513,3333,2912.442922374429,8862.65061340525,0.8738075862380759,0.32861508503182324,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,2912.400684931507
che.wnd,CHE,wnd,2018,10,122,75.2,13.926940639269406,13.267441038031814,0.18464171645778685,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,13.885057077625572
che.sol,CHE,sol,2018,167,1944,1905.8,221.91780821917808,221.56626533513125,0.11643992551456717,1,0,0.0770219361256934,0,0,0.0770219361256934,221.9112100456621
che.hyd,CHE,hyd,2018,3008,34983,17046,3993.4931506849316,3990.846264239969,0.25315785328659435,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,4315.328767123287
che.ore,CHE,ore,2018,1168,2771,0,316.324200913242,1549.637113242116,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
che.bio,CHE,bio,2018,151,311,361.4779223744292,35.50228310502283,200.33835967428038,1,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,361.4779223744292
chl.coa,CHL,coa,2018,6673,29867,4804.7061,3409.4748858447488,8853.36340467863,0.6931788052114061,0.37618702424774686,0.9,0.10004995900978622,0.05160424775911764,0.003,0.04844571125066857,3330.5204337899545
chl.nga,CHL,nga,2018,2167,13084,4596.2315,1493.607305936073,2875.0544729414937,0.322016106189659,0.5147939229346122,0.9,0.07282063115658857,0.0519341182534375,0.0025,0.020886512903151053,1480.0605707762556
chl.oil,CHL,oil,2018,397,1287,4541.3083,146.91780821917808,526.7174092098629,0.03543456678275794,0.30551352475484056,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,160.91929223744293
chl.nuc,CHL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
chl.wnd,CHL,wnd,2018,309,3588,1530.1602,409.5890410958904,409.963928075183,0.264813111737101,0.9883954569387243,0,0.058822577985335765,0,0,0.058822577985335765,405.2064840182648
chl.sol,CHL,sol,2018,449,5218,2273.8836,595.662100456621,595.7081026076283,0.2582112007016859,0.9856206622702288,0,0.0580223572228023,0,0,0.0580223572228023,587.1422146118721
chl.hyd,CHL,hyd,2018,2009,23367,6692.1611,2667.4657534246576,2665.428904540591,0.38687343796103757,0.9713331193098765,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,2589.019372146119
chl.ore,CHL,ore,2018,271,282,24.403424657534245,32.19178082191781,359.5476521306621,1,0.06787257408835999,0,0.13120313599244832,6.222222222222223e-4,6.222222222222223e-4,0.1305809137702261,24.403424657534245
chl.bio,CHL,bio,2018,4453,5621,1500.3275,641.6666666666666,5907.991494235565,0.4482743033372264,0.11383873275653808,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,672.5582648401826
chn.coa,CHN,coa,2018,1141316,4772856,1117607,544846.5753424658,1514234.2735762317,0.48771895204681304,0.3599694739129424,0.9,0.061267025806275535,0.04557293394384615,0.0032,0.015694091862429375,545078.1148401826
chn.nga,CHN,nga,2018,47822,223968,46973,25567.12328767123,63447.55653207574,0.49061198641559073,0.3632215028840228,0.9,0.08485866539278628,0.06287408966256097,0.005,0.021984575730225303,23045.516837899544
chn.oil,CHN,oil,2018,2641,10750,15000,1227.1689497716895,3503.931178144202,0.07510640791476407,0.3215234721927797,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,1126.5961187214612
chn.nuc,CHN,nuc,2018,76865,295000,44660,33675.799086757994,101980.18553883152,0.752665727045746,0.32961355377279267,0,0.05206821876010496,0.0066,0.0066,0.045468218760104956,33614.05136986302
chn.wnd,CHN,wnd,2018,31453,365800,184270,41757.99086757991,41730.08229692146,0.22132713752873553,0.9773273712290005,0,0.05190268860111288,0.0074,0.0074,0.04450268860111287,40783.951632420096
chn.sol,CHN,sol,2018,15289,177200,174330,20228.310502283104,20284.590603046836,0.128945870386479,1,0,0.0534936126723141,0,0,0.0534936126723141,22479.133584474883
chn.hyd,CHN,hyd,2018,103113,1199200,352590,136894.97716894976,136804.56477545743,0.396781753704906,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,139901.2785388128
chn.ore,CHN,ore,2018,4726,13562,26,1548.1735159817351,6270.192634573835,0.5967202318229716,1,0,0.12357071336930758,0.005555555555555556,0.005555555555555556,0.11801515781375203,15.514726027397261
chn.bio,CHN,bio,2018,31153,90565,11871.103310502283,10338.470319634704,41332.0590657805,1,0.2872129668548395,0,0.1478837082139844,0.12192214678857143,0.0121,0.025961561425412966,11871.103310502283
civ.coa,CIV,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
civ.nga,CIV,nga,2018,1395,7026,1182,802.054794520548,1850.808024805438,0.7567541374035185,0.48329344719854966,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,894.4833904109589
civ.oil,CIV,oil,2018,3,10,100,1.1415525114155252,3.9802323114095435,0.09061301369863013,0.3231939163498099,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,9.061301369863013
civ.nuc,CIV,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
civ.wnd,CIV,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
civ.sol,CIV,sol,2018,-0,0,8,0,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
civ.hyd,CIV,hyd,2018,255,2962,879,338.12785388127855,338.31974646981126,0.28548055594516386,0.7417167082152284,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,250.93740867579905
civ.ore,CIV,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
civ.bio,CIV,bio,2018,50,61,120,6.963470319634703,66.33720519015905,0.1647839611872146,0.29808423924074484,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,19.774075342465753
cmr.coa,CMR,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
cmr.nga,CMR,nga,2018,642,2341,352,267.23744292237444,851.7697146416423,0.7302322994499792,0.30177378343926636,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,257.0417694063927
cmr.oil,CMR,oil,2018,345,1203,368,137.32876712328766,457.72671581209755,0.5771291195155847,0.46399632934888857,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,212.38351598173514
cmr.nuc,CMR,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
cmr.wnd,CMR,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
cmr.sol,CMR,sol,2018,2,19,14,2.1689497716894977,2.653488207606362,0.11415525114155252,0.6022915464257529,0,0.0770219361256934,0,0,0.0770219361256934,1.5981735159817352
cmr.hyd,CMR,hyd,2018,432,5023,732,573.4018264840182,573.1534528429743,0.655856055218704,0.8376232055111072,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,480.08663242009135
cmr.ore,CMR,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
cmr.bio,CMR,bio,2018,9,40,10,4.566210045662101,11.940696934228633,0.035468036529680363,0.029703489440393867,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0.35468036529680363
cod.coa,COD,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
cod.nga,COD,nga,2018,-0,2,0.20198630136986304,0.228310502283105,-0,1,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0.20198630136986304
cod.oil,COD,oil,2018,2,5,160,0.5707762557077626,2.653488207606362,0.45,0.25204610593175414,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,0.6688013698630136
cod.nuc,COD,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
cod.wnd,COD,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
cod.sol,COD,sol,2018,1,10,19,1.1415525114155252,1.326744103803181,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
cod.hyd,COD,hyd,2018,906,10538,2765,1202.9680365296804,1202.0301580456821,0.43951640285037197,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1215.2628538812785
cod.ore,COD,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
cod.bio,COD,bio,2018,99,27,2.291267123287671,3.0821917808219177,131.34766627651493,1,0.017444292603296534,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,2.291267123287671
cog.coa,COG,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
cog.nga,COG,nga,2018,517,2155,350,246.00456621004565,685.9267016662448,0.702862035225049,0.3586413996294105,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,246.00171232876713
cog.oil,COG,oil,2018,39,114,36,13.013698630136986,51.74302004832407,0.2812094114662608,0.1956503273935454,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,10.123538812785387
cog.nuc,COG,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
cog.wnd,COG,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
cog.sol,COG,sol,2018,-0,1,65.75342465753425,0.1141552511415525,-0,1,1,0,0.0770219361256934,0,0,0.0770219361256934,65.75342465753425
cog.hyd,COG,hyd,2018,107,1239,214,141.43835616438355,141.9616191069404,0.6586292301455212,0.9928504347711457,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,140.94665525114155
cog.ore,COG,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
cog.bio,COG,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
col.coa,COL,coa,2018,1097,4545,1657,518.8356164383562,1455.4382818720899,0.30728412463521304,0.3498394956779734,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,509.169794520548
col.nga,COL,nga,2018,2709,11622,1797.4,1326.7123287671234,3594.1497772028183,0.8075392449164268,0.4038426690004018,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,1451.4710388127855
col.oil,COL,oil,2018,647,2341,1548,267.23744292237444,858.4034351606583,0.1784354314891508,0.32178115397861684,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,276.21804794520546
col.nuc,COL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
col.wnd,COL,wnd,2018,4,43,18.4,4.908675799086758,5.306976415212724,0.26945230295810996,0.9342273239084086,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,4.957922374429223
col.sol,COL,sol,2018,2,21,84.9,2.3972602739726026,2.653488207606362,0.014549483410512503,0.46551974039741345,0,0.0770219361256934,0,0,0.0770219361256934,1.2352511415525116
col.hyd,COL,hyd,2018,5153,59932,11877.6,6841.552511415525,6836.712366897794,0.583441771018729,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,6929.887979452055
col.ore,COL,ore,2018,2,4,0,0.45662100456621,2.653488207606362,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
col.bio,COL,bio,2018,370,1454,450,165.98173515981736,490.895318407177,0.36887711821410446,0.33814684510529674,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,165.99470319634702
