Superscenario,SubscenarioNumber,ModuleCode,QuantityCodeMain,SubsectorCode,FuelCode,CPATCodeNoCountry,CPATCode,Helper Column,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
1,1,mit,cap.mwe.eng,pow,coa,mit.cap.mwe.eng.coa.pow.1,chn.mit.cap.mwe.eng.coa.pow.1,2246,1117607,1085753.067,1053869.965,1036070.581,1016882.63,998109.4253,979781.87,961910.0918,944431.8761,927433.0381,911253.409,895313.5978,879564.1236,864033.7332
1,1,mit,cap.mwe.eng,pow,nga,mit.cap.mwe.eng.nga.pow.1,chn.mit.cap.mwe.eng.nga.pow.1,2247,46973,52506.54721,60344.55307,68502.95527,78415.49747,88588.80983,98751.8353,108816.6934,118746.0655,128534.321,137182.0326,146051.1078,155270.0968,164763.9268
1,1,mit,cap.mwe.eng,pow,oop,mit.cap.mwe.eng.oop.pow.1,chn.mit.cap.mwe.eng.oop.pow.1,2248,15000,15230.1507,15322.53664,16750.54533,16707.47772,16704.16774,16665.65113,16597.79373,16514.48389,16428.62419,16312.45306,16201.52375,16094.81563,15992.88455
1,1,mit,cap.mwe.eng,pow,nuc,mit.cap.mwe.eng.nuc.pow.1,chn.mit.cap.mwe.eng.nuc.pow.1,2249,44660,54980.50868,64093.34184,70196.94828,75945.31444,81184.70089,85995.39339,90417.85181,94495.77848,98237.80202,101851.9661,105125.4395,108074.214,110724.7464
1,1,mit,cap.mwe.eng,pow,wnd,mit.cap.mwe.eng.wnd.pow.1,chn.mit.cap.mwe.eng.wnd.pow.1,2250,184270,198853.4923,212751.7781,218197.3805,223367.2109,228328.6088,233219.9346,238059.6462,242869.198,247568.0459,252512.203,257212.34,261562.8999,265584.1501
1,1,mit,cap.mwe.eng,pow,sol,mit.cap.mwe.eng.sol.pow.1,chn.mit.cap.mwe.eng.sol.pow.1,2251,174330,207691,240214.6482,256890.6708,273344.0502,289654.4714,306085.5949,322671.0281,339448.8654,356251.0528,373824.0718,391120.6279,407884.9891,424135.8135
1,1,mit,cap.mwe.eng,pow,hyd,mit.cap.mwe.eng.hyd.pow.1,chn.mit.cap.mwe.eng.hyd.pow.1,2252,352590,346541,340231.7217,330849.4001,321983.2545,313310.4024,304864.6106,296651.7344,288688.1166,280949.58,273542.7926,266338.1625,259332.5015,252524.1632
1,1,mit,cap.mwe.eng,pow,ore,mit.cap.mwe.eng.ore.pow.1,chn.mit.cap.mwe.eng.ore.pow.1,2253,4159.29579,4844.9524,5605.61549,5703.00456,5879.73872,6097.07679,6364.33561,6686.08292,7070.18685,7512.50634,8042.01082,8633.62073,9283.26305,9992.03438
1,1,mit,cap.mwe.eng,pow,bio,mit.cap.mwe.eng.bio.pow.1,chn.mit.cap.mwe.eng.bio.pow.1,2254,11871.10331,11450.63034,11038.62509,10987.00552,10899.5374,10823.63646,10758.77096,10704.76959,10659.33215,10625.15426,10607.07504,10594.5524,10585.89434,10581.47479
1,1,mit,elec.gwh.eng,pow,coa,mit.elec.gwh.eng.coa.pow.1,chn.mit.elec.gwh.eng.coa.pow.1,2411,4772855.5,4727404.704,4740606.877,4677566.703,4630799.6,4588641.013,4549503.697,4512038.349,4477871.491,4460579.092,4422761.681,4385292.928,4350725.255,4316557.631
1,1,mit,elec.gwh.eng,pow,nga,mit.elec.gwh.eng.nga.pow.1,chn.mit.elec.gwh.eng.nga.pow.1,2412,223968.0938,159767.8297,47777.31523,73702.77288,85788.90562,96281.09907,105606.1638,114737.64,121605.3764,112973.0396,122926.0996,134610.1334,145874.3363,158984.5553
1,1,mit,elec.gwh.eng,pow,oop,mit.elec.gwh.eng.oop.pow.1,chn.mit.elec.gwh.eng.oop.pow.1,2413,10750.36426,10914.94134,10981.15126,12004.55748,11973.69237,11971.32021,11943.71664,11895.0855,11835.38012,11773.84733,11690.59136,11611.09202,11534.61787,11461.56726
1,1,mit,elec.gwh.eng,pow,nuc,mit.elec.gwh.eng.nuc.pow.1,chn.mit.elec.gwh.eng.nuc.pow.1,2414,295000,363171.7434,423366.2302,463683.3798,501654.0027,536262.5787,568039.4324,597251.82,624188.4159,648906.2157,672779.4445,694402.2535,713880.2764,731388.2714
1,1,mit,elec.gwh.eng,pow,wnd,mit.elec.gwh.eng.wnd.pow.1,chn.mit.elec.gwh.eng.wnd.pow.1,2415,365800,394750.1355,422340.0469,433150.2784,443413.0665,453262.0887,462972.0088,472579.4681,482127.0561,491454.8824,501269.6795,510600.0651,519236.4942,527219.2006
1,1,mit,elec.gwh.eng,pow,sol,mit.elec.gwh.eng.sol.pow.1,chn.mit.elec.gwh.eng.sol.pow.1,2416,177200.2969,211110.6079,244169.3091,261119.8696,277844.1215,294423.0616,311124.6912,327983.1709,345037.2222,362116.0246,379978.3487,397559.6585,414600.0119,431118.3741
1,1,mit,elec.gwh.eng,pow,hyd,mit.elec.gwh.eng.hyd.pow.1,chn.mit.elec.gwh.eng.hyd.pow.1,2417,1199200,1178626.08,1157168.044,1125257.666,1095102.864,1065605.475,1036880.346,1008947.389,981862.1895,955542.5177,930351.1639,905847.3707,882020.295,858864.3366
1,1,mit,elec.gwh.eng,pow,ore,mit.elec.gwh.eng.ore.pow.1,chn.mit.elec.gwh.eng.ore.pow.1,2418,13562.07715,15797.7748,18278.04357,18595.59687,19171.86807,19880.53506,20751.97697,21801.08771,23053.52259,24495.77902,26222.31661,28151.35932,30269.6264,32580.69343
1,1,mit,elec.gwh.eng,pow,bio,mit.elec.gwh.eng.bio.pow.1,chn.mit.elec.gwh.eng.bio.pow.1,2419,90564.69531,87357.19919,84213.99895,83820.19169,83152.89481,82573.84424,82078.98344,81667.00539,81320.36178,81059.61769,80921.69072,80826.15516,80760.10259,80726.38572
1,1,mit,elec.mwy.eng,pow,coa,mit.elec.mwy.eng.coa.pow.1,chn.mit.elec.mwy.eng.coa.pow.1,2399,544846.5183,539658.0712,541165.1686,533968.8017,528630.0914,523817.4672,519349.7371,515072.8709,511172.5447,509198.5264,504881.4704,500604.2155,496658.1342,492757.7205
1,1,mit,elec.mwy.eng,pow,nga,mit.elec.mwy.eng.nga.pow.1,chn.mit.elec.mwy.eng.nga.pow.1,2400,25567.13399,18238.33672,5454.03142,8413.55855,9793.25407,10990.99304,12055.49816,13097.90411,13881.89228,12896.46571,14032.65977,15366.45359,16652.32149,18148.92184
1,1,mit,elec.mwy.eng,pow,oop,mit.elec.mwy.eng.oop.pow.1,chn.mit.elec.mwy.eng.oop.pow.1,2401,1227.21053,1245.99787,1253.55608,1370.38327,1366.85986,1366.58907,1363.43797,1357.88647,1351.07079,1344.0465,1334.54239,1325.46713,1316.7372,1308.39809
1,1,mit,elec.mwy.eng,pow,nuc,mit.elec.mwy.eng.nuc.pow.1,chn.mit.elec.mwy.eng.nuc.pow.1,2402,33675.79909,41457.96157,48329.47834,52931.89267,57266.43866,61217.18935,64844.68406,68179.43151,71254.38537,74076.05203,76801.30645,79269.66364,81493.18224,83491.8118
1,1,mit,elec.mwy.eng,pow,wnd,mit.elec.mwy.eng.wnd.pow.1,chn.mit.elec.mwy.eng.wnd.pow.1,2403,41757.99087,45062.80086,48212.33412,49446.37881,50617.92996,51742.24757,52850.68594,53947.42787,55037.33517,56102.15553,57222.56616,58287.67866,59273.57239,60184.84025
1,1,mit,elec.mwy.eng,pow,sol,mit.elec.mwy.eng.sol.pow.1,chn.mit.elec.mwy.eng.sol.pow.1,2404,20228.34439,24099.38446,27873.2088,29808.20429,31717.36547,33609.93854,35516.51726,37441.00124,39387.81075,41337.44573,43376.52382,45383.52266,47328.76848,49214.42627
1,1,mit,elec.mwy.eng,pow,hyd,mit.elec.mwy.eng.hyd.pow.1,chn.mit.elec.mwy.eng.hyd.pow.1,2405,136894.9772,134546.3562,132096.8087,128454.0715,125011.7425,121644.4607,118365.3363,115176.6426,112084.7248,109080.1961,106204.4708,103407.2341,100687.2483,98043.87404
1,1,mit,elec.mwy.eng,pow,ore,mit.elec.mwy.eng.ore.pow.1,chn.mit.elec.mwy.eng.ore.pow.1,2406,1548.18232,1803.39895,2086.53465,2122.78503,2188.56941,2269.46747,2368.94714,2488.70864,2631.68066,2796.32181,2993.41514,3213.62549,3455.4368,3719.25724
1,1,mit,elec.mwy.eng,pow,bio,mit.elec.mwy.eng.bio.pow.1,chn.mit.elec.mwy.eng.bio.pow.1,2407,10338.43554,9972.28301,9613.4702,9568.51503,9492.33959,9426.23793,9369.74697,9322.71751,9283.14632,9253.38102,9237.63593,9226.73004,9219.18979,9215.34084
1,1,mit,fce.dpk.eng,pow,coa,mit.fce.dpk.eng.coa.pow.1,chn.mit.fce.dpk.eng.coa.pow.1,2198,0.04298,0.04352,0.02066,0.0216,0.02105,0.02059,0.02015,0.0198,0.01936,0.01906,0.01872,0.01841,0.0181,0.0178
1,1,mit,fce.dpk.eng,pow,nga,mit.fce.dpk.eng.nga.pow.1,chn.mit.fce.dpk.eng.nga.pow.1,2199,0.06231,0.05257,0.04502,0.04267,0.04139,0.04059,0.03997,0.03948,0.03902,0.04036,0.03943,0.03846,0.03761,0.03668
1,1,mit,fce.dpk.eng,pow,oop,mit.fce.dpk.eng.oop.pow.1,chn.mit.fce.dpk.eng.oop.pow.1,2200,0.10704,0.1084,0.05147,0.07642,0.07299,0.07214,0.0713,0.07035,0.0688,0.06897,0.06736,0.06587,0.06439,0.06288
1,1,mit,fce.dpk.eng,pow,nuc,mit.fce.dpk.eng.nuc.pow.1,chn.mit.fce.dpk.eng.nuc.pow.1,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,fce.dpk.eng,pow,wnd,mit.fce.dpk.eng.wnd.pow.1,chn.mit.fce.dpk.eng.wnd.pow.1,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,fce.dpk.eng,pow,sol,mit.fce.dpk.eng.sol.pow.1,chn.mit.fce.dpk.eng.sol.pow.1,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,fce.dpk.eng,pow,hyd,mit.fce.dpk.eng.hyd.pow.1,chn.mit.fce.dpk.eng.hyd.pow.1,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,fce.dpk.eng,pow,ore,mit.fce.dpk.eng.ore.pow.1,chn.mit.fce.dpk.eng.ore.pow.1,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,fce.dpk.eng,pow,bio,mit.fce.dpk.eng.bio.pow.1,chn.mit.fce.dpk.eng.bio.pow.1,2206,0.15099,0.15215,0.07188,0.07475,0.07251,0.07056,0.06871,0.06717,0.06538,0.06403,0.06257,0.06124,0.05992,0.05862
1,1,mit,nin.mwe.eng,pow,coa,mit.nin.mwe.eng.coa.pow.1,chn.mit.nin.mwe.eng.coa.pow.1,2569,12850.34722,11547.02074,24355.41461,22254.87185,21902.10065,21596.82172,21319.4966,20998.18797,20778.43698,20917.6925,20510.32509,20063.06978,19652.17447,19222.35688
1,1,mit,nin.mwe.eng,pow,nga,mit.nin.mwe.eng.nga.pow.1,chn.mit.nin.mwe.eng.nga.pow.1,2570,7412.46721,9938.26775,10572.18432,12652.66041,13309.93227,13706.57786,14014.9315,14282.03989,14538.0981,13789.0844,14356.35653,15061.03334,15704.63383,16394.15987
1,1,mit,nin.mwe.eng,pow,oop,mit.nin.mwe.eng.oop.pow.1,chn.mit.nin.mwe.eng.oop.pow.1,2571,830.1507,701.59196,2040.91015,626.95421,664.98912,629.65011,598.76864,580.60192,574.71965,540.97384,541.56881,541.35284,541.86154,543.00929
1,1,mit,nin.mwe.eng,pow,nuc,mit.nin.mwe.eng.nuc.pow.1,chn.mit.nin.mwe.eng.nuc.pow.1,2572,12106.90868,11312.05351,8667.34011,8556.24409,8277.19904,8058.08053,7862.27415,7694.64075,7521.85468,7543.67614,7347.55203,7153.79217,6973.50096,6787.02544
1,1,mit,nin.mwe.eng,pow,wnd,mit.nin.mwe.eng.wnd.pow.1,chn.mit.nin.mwe.eng.wnd.pow.1,2573,21954.29228,21852.42556,13955.67352,13897.72561,13896.08627,14024.47016,14168.50904,14331.9376,14413.61581,14846.87893,14800.62519,14639.05345,14483.76618,14312.47294
1,1,mit,nin.mwe.eng,pow,sol,mit.nin.mwe.eng.sol.pow.1,chn.mit.nin.mwe.eng.sol.pow.1,2574,40334.57854,40830.92478,26284.60855,26729.00627,27244.18317,28017.30237,28828.85699,29684.67839,30380.14208,31823.06109,32249.51897,32409.18634,32566.22397,32670.77351
1,1,mit,nin.mwe.eng,pow,hyd,mit.nin.mwe.eng.hyd.pow.1,chn.mit.nin.mwe.eng.hyd.pow.1,2575,8054.43524,7552.51983,4226.9473,4367.83042,4206.47811,4086.62429,3981.70822,3902.45155,3808.98806,3831.1958,3737.08159,3647.86553,3564.9617,3478.35415
1,1,mit,nin.mwe.eng,pow,ore,mit.nin.mwe.eng.ore.pow.1,chn.mit.nin.mwe.eng.ore.pow.1,2576,852.02844,954.46118,321.61369,404.85434,452.52762,511.14189,576.32074,651.54725,725.12697,830.00473,913.29034,994.98715,1080.10185,1166.67727
1,1,mit,nin.mwe.eng,pow,bio,mit.nin.mwe.eng.bio.pow.1,chn.mit.nin.mwe.eng.bio.pow.1,2577,54.37116,46.01997,389.92543,352.0121,360.08055,368.07996,376.34947,382.75334,392.1954,406.92694,411.76037,415.12404,419.01622,422.27767
1,1,mit,pni.unl.eng,pow,coa,mit.pni.unl.eng.coa.pow.1,chn.mit.pni.unl.eng.coa.pow.1,2545,0.19191,0.17245,0.36374,0.33236,0.3271,0.32254,0.3184,0.3136,0.31032,0.31239,0.30631,0.29963,0.29349,0.28708
1,1,mit,pni.unl.eng,pow,nga,mit.pni.unl.eng.nga.pow.1,chn.mit.pni.unl.eng.nga.pow.1,2546,0.1236,0.16571,0.17628,0.21097,0.22193,0.22854,0.23368,0.23814,0.24241,0.22992,0.23938,0.25113,0.26186,0.27336
1,1,mit,pni.unl.eng,pow,oop,mit.pni.unl.eng.oop.pow.1,chn.mit.pni.unl.eng.oop.pow.1,2547,0.00208,0.00176,0.00511,0.00157,0.00167,0.00158,0.0015,0.00146,0.00144,0.00136,0.00136,0.00136,0.00136,0.00136
1,1,mit,pni.unl.eng,pow,nuc,mit.pni.unl.eng.nuc.pow.1,chn.mit.pni.unl.eng.nuc.pow.1,2548,0.27966,0.2613,0.20021,0.19765,0.1912,0.18614,0.18162,0.17774,0.17375,0.17426,0.16973,0.16525,0.16108,0.15678
1,1,mit,pni.unl.eng,pow,wnd,mit.pni.unl.eng.wnd.pow.1,chn.mit.pni.unl.eng.wnd.pow.1,2549,0.15241,0.1517,0.09688,0.09648,0.09647,0.09736,0.09836,0.09949,0.10006,0.10307,0.10275,0.10163,0.10055,0.09936
1,1,mit,pni.unl.eng,pow,sol,mit.pni.unl.eng.sol.pow.1,chn.mit.pni.unl.eng.sol.pow.1,2550,0.14337,0.14514,0.09343,0.09501,0.09684,0.09959,0.10248,0.10552,0.10799,0.11312,0.11463,0.1152,0.11576,0.11613
1,1,mit,pni.unl.eng,pow,hyd,mit.pni.unl.eng.hyd.pow.1,chn.mit.pni.unl.eng.hyd.pow.1,2551,0.0958,0.08983,0.05027,0.05195,0.05003,0.04861,0.04736,0.04642,0.0453,0.04557,0.04445,0.04339,0.0424,0.04137
1,1,mit,pni.unl.eng,pow,ore,mit.pni.unl.eng.ore.pow.1,chn.mit.pni.unl.eng.ore.pow.1,2552,0.00972,0.01088,0.00367,0.00462,0.00516,0.00583,0.00657,0.00743,0.00827,0.00946,0.01041,0.01135,0.01232,0.0133
1,1,mit,pni.unl.eng,pow,bio,mit.pni.unl.eng.bio.pow.1,chn.mit.pni.unl.eng.bio.pow.1,2553,0.00145,0.00123,0.0104,0.00939,0.00961,0.00982,0.01004,0.01021,0.01046,0.01086,0.01099,0.01108,0.01118,0.01127
1,1,mit,ptp,pow,coa,mit.ptp.coa.pow.1,chn.mit.ptp.coa.pow.1,2164,4.29553,4.37181,2.08601,2.19106,2.14664,2.10977,2.07508,2.04893,2.01413,1.99237,1.96643,1.94367,1.92085,1.89796
1,1,mit,ptp,pow,nga,mit.ptp.nga.pow.1,chn.mit.ptp.nga.pow.1,2165,6.97481,5.94339,5.14109,4.92099,4.82122,4.77562,4.7493,4.73774,4.72958,4.94092,4.87473,4.80241,4.74347,4.67264
1,1,mit,ptp,pow,oop,mit.ptp.oop.pow.1,chn.mit.ptp.oop.pow.1,2166,63.73202,64.86377,30.94982,46.18555,44.33188,44.03689,43.74331,43.3749,42.62789,42.95079,42.15825,41.42873,40.70084,39.94493
1,1,mit,ptp,pow,nuc,mit.ptp.nuc.pow.1,chn.mit.ptp.nuc.pow.1,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ptp,pow,wnd,mit.ptp.wnd.pow.1,chn.mit.ptp.wnd.pow.1,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ptp,pow,sol,mit.ptp.sol.pow.1,chn.mit.ptp.sol.pow.1,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ptp,pow,hyd,mit.ptp.hyd.pow.1,chn.mit.ptp.hyd.pow.1,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ptp,pow,ore,mit.ptp.ore.pow.1,chn.mit.ptp.ore.pow.1,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ptp,pow,bio,mit.ptp.bio.pow.1,chn.mit.ptp.bio.pow.1,2167,10.49086,10.67715,5.09461,5.35117,5.24268,5.15263,5.06791,5.00404,4.91905,4.86591,4.80256,4.74698,4.69124,4.63534
1,1,mit,ret.mwe.eng,pow,coa,mit.ret.mwe.eng.coa.pow.1,chn.mit.ret.mwe.eng.coa.pow.1,2492,44704.28,43430.12269,42154.79861,41442.82325,40675.30519,39924.37701,39191.2748,38476.40367,37777.27504,37097.32152,36450.13636,35812.54391,35182.56495,34561.34933
1,1,mit,ret.mwe.eng,pow,nga,mit.ret.mwe.eng.nga.pow.1,chn.mit.ret.mwe.eng.nga.pow.1,2493,1878.92,2100.26189,2413.78212,2740.11821,3136.6199,3543.55239,3950.07341,4352.66774,4749.84262,5141.37284,5487.2813,5842.04431,6210.80387,6590.55707
1,1,mit,ret.mwe.eng,pow,oop,mit.ret.mwe.eng.oop.pow.1,chn.mit.ret.mwe.eng.oop.pow.1,2494,600,609.20603,612.90147,670.02181,668.29911,668.16671,666.62605,663.91175,660.57936,657.14497,652.49812,648.06095,643.79263,639.71538
1,1,mit,ret.mwe.eng,pow,nuc,mit.ret.mwe.eng.nuc.pow.1,chn.mit.ret.mwe.eng.nuc.pow.1,2495,1786.4,2199.22035,2563.73367,2807.87793,3037.81258,3247.38804,3439.81574,3616.71407,3779.83114,3929.51208,4074.07864,4205.01758,4322.96856,4428.98986
1,1,mit,ret.mwe.eng,pow,wnd,mit.ret.mwe.eng.wnd.pow.1,chn.mit.ret.mwe.eng.wnd.pow.1,2496,7370.8,7954.13969,8510.07113,8727.89522,8934.68844,9133.14435,9328.79738,9522.38585,9714.76792,9902.72184,10100.48812,10288.4936,10462.516,10623.366
1,1,mit,ret.mwe.eng,pow,sol,mit.ret.mwe.eng.sol.pow.1,chn.mit.ret.mwe.eng.sol.pow.1,2497,6973.2,8307.65514,9608.58593,10275.62683,10933.76201,11586.17886,12243.4238,12906.84112,13577.95462,14250.04211,14952.96287,15644.82512,16315.39957,16965.43254
1,1,mit,ret.mwe.eng,pow,hyd,mit.ret.mwe.eng.hyd.pow.1,chn.mit.ret.mwe.eng.hyd.pow.1,2498,14103.6,13861.63341,13609.26887,13233.976,12879.33018,12532.4161,12194.58443,11866.06938,11547.52466,11237.9832,10941.7117,10653.5265,10373.30006,10100.96653
1,1,mit,ret.mwe.eng,pow,ore,mit.ret.mwe.eng.ore.pow.1,chn.mit.ret.mwe.eng.ore.pow.1,2499,166.37183,193.7981,224.22462,228.12018,235.18955,243.88307,254.57342,267.44332,282.80747,300.50025,321.68043,345.34483,371.33052,399.68138
1,1,mit,ret.mwe.eng,pow,bio,mit.ret.mwe.eng.bio.pow.1,chn.mit.ret.mwe.eng.bio.pow.1,2500,474.84413,458.02521,441.545,439.48022,435.9815,432.94546,430.35084,428.19078,426.37329,425.00617,424.283,423.7821,423.43577,423.25899
1,1,mit,tsc.dpk.eng,pow,coa,mit.tsc.dpk.eng.coa.pow.1,chn.mit.tsc.dpk.eng.coa.pow.1,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,tsc.dpk.eng,pow,nga,mit.tsc.dpk.eng.nga.pow.1,chn.mit.tsc.dpk.eng.nga.pow.1,2266,0.01597,0.01597,0.0179,0.0196,0.02019,0.02067,0.02112,0.02157,0.02202,0.02247,0.02292,0.02346,0.02396,0.0244
1,1,mit,tsc.dpk.eng,pow,oop,mit.tsc.dpk.eng.oop.pow.1,chn.mit.tsc.dpk.eng.oop.pow.1,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,tsc.dpk.eng,pow,nuc,mit.tsc.dpk.eng.nuc.pow.1,chn.mit.tsc.dpk.eng.nuc.pow.1,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,tsc.dpk.eng,pow,wnd,mit.tsc.dpk.eng.wnd.pow.1,chn.mit.tsc.dpk.eng.wnd.pow.1,2269,0.01597,0.01597,0.0179,0.0196,0.02019,0.02067,0.02112,0.02157,0.02202,0.02247,0.02292,0.02346,0.02396,0.0244
1,1,mit,tsc.dpk.eng,pow,sol,mit.tsc.dpk.eng.sol.pow.1,chn.mit.tsc.dpk.eng.sol.pow.1,2270,0.01597,0.01597,0.0179,0.0196,0.02019,0.02067,0.02112,0.02157,0.02202,0.02247,0.02292,0.02346,0.02396,0.0244
1,1,mit,tsc.dpk.eng,pow,hyd,mit.tsc.dpk.eng.hyd.pow.1,chn.mit.tsc.dpk.eng.hyd.pow.1,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,tsc.dpk.eng,pow,ore,mit.tsc.dpk.eng.ore.pow.1,chn.mit.tsc.dpk.eng.ore.pow.1,2272,0.01597,0.01597,0.0179,0.0196,0.02019,0.02067,0.02112,0.02157,0.02202,0.02247,0.02292,0.02346,0.02396,0.0244
1,1,mit,tsc.dpk.eng,pow,bio,mit.tsc.dpk.eng.bio.pow.1,chn.mit.tsc.dpk.eng.bio.pow.1,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,tvc.dpk.eng,pow,coa,mit.tvc.dpk.eng.coa.pow.1,chn.mit.tvc.dpk.eng.coa.pow.1,2220,0.04618,0.04672,0.02386,0.0248,0.02425,0.02379,0.02335,0.023,0.02256,0.02226,0.02192,0.02161,0.0213,0.021
1,1,mit,tvc.dpk.eng,pow,nga,mit.tvc.dpk.eng.nga.pow.1,chn.mit.tvc.dpk.eng.nga.pow.1,2221,0.06731,0.05757,0.05002,0.04767,0.04639,0.04559,0.04497,0.04448,0.04402,0.04536,0.04443,0.04346,0.04261,0.04168
1,1,mit,tvc.dpk.eng,pow,oop,mit.tvc.dpk.eng.oop.pow.1,chn.mit.tvc.dpk.eng.oop.pow.1,2222,0.11204,0.1134,0.05647,0.08142,0.07799,0.07714,0.0763,0.07535,0.0738,0.07397,0.07236,0.07087,0.06939,0.06788
1,1,mit,tvc.dpk.eng,pow,nuc,mit.tvc.dpk.eng.nuc.pow.1,chn.mit.tvc.dpk.eng.nuc.pow.1,2223,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066
1,1,mit,tvc.dpk.eng,pow,wnd,mit.tvc.dpk.eng.wnd.pow.1,chn.mit.tvc.dpk.eng.wnd.pow.1,2224,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074
1,1,mit,tvc.dpk.eng,pow,sol,mit.tvc.dpk.eng.sol.pow.1,chn.mit.tvc.dpk.eng.sol.pow.1,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,tvc.dpk.eng,pow,hyd,mit.tvc.dpk.eng.hyd.pow.1,chn.mit.tvc.dpk.eng.hyd.pow.1,2226,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093
1,1,mit,tvc.dpk.eng,pow,ore,mit.tvc.dpk.eng.ore.pow.1,chn.mit.tvc.dpk.eng.ore.pow.1,2227,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556
1,1,mit,tvc.dpk.eng,pow,bio,mit.tvc.dpk.eng.bio.pow.1,chn.mit.tvc.dpk.eng.bio.pow.1,2228,0.16309,0.16425,0.08398,0.08685,0.08461,0.08266,0.08081,0.07927,0.07748,0.07613,0.07467,0.07334,0.07202,0.07072
1,1,mit,vmc.dpk.eng,pow,coa,mit.vmc.dpk.eng.coa.pow.1,chn.mit.vmc.dpk.eng.coa.pow.1,2209,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032
1,1,mit,vmc.dpk.eng,pow,nga,mit.vmc.dpk.eng.nga.pow.1,chn.mit.vmc.dpk.eng.nga.pow.1,2210,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
1,1,mit,vmc.dpk.eng,pow,oop,mit.vmc.dpk.eng.oop.pow.1,chn.mit.vmc.dpk.eng.oop.pow.1,2211,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
1,1,mit,vmc.dpk.eng,pow,nuc,mit.vmc.dpk.eng.nuc.pow.1,chn.mit.vmc.dpk.eng.nuc.pow.1,2212,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066
1,1,mit,vmc.dpk.eng,pow,wnd,mit.vmc.dpk.eng.wnd.pow.1,chn.mit.vmc.dpk.eng.wnd.pow.1,2213,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074
1,1,mit,vmc.dpk.eng,pow,sol,mit.vmc.dpk.eng.sol.pow.1,chn.mit.vmc.dpk.eng.sol.pow.1,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,vmc.dpk.eng,pow,hyd,mit.vmc.dpk.eng.hyd.pow.1,chn.mit.vmc.dpk.eng.hyd.pow.1,2215,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093,0.00093
1,1,mit,vmc.dpk.eng,pow,ore,mit.vmc.dpk.eng.ore.pow.1,chn.mit.vmc.dpk.eng.ore.pow.1,2216,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556
1,1,mit,vmc.dpk.eng,pow,bio,mit.vmc.dpk.eng.bio.pow.1,chn.mit.vmc.dpk.eng.bio.pow.1,2217,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121
1,2,mit,cap.mwe.eng,pow,coa,mit.cap.mwe.eng.coa.pow.2,chn.mit.cap.mwe.eng.coa.pow.2,5061,1117607,1085753.067,1053869.965,1036070.581,1016882.63,998109.4253,979781.87,961910.0918,944431.8761,927433.0381,911253.409,895313.5978,879564.1236,864033.7332
